# stage=stage2 size=small precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage2,small,fp32,382,12684045
stage2,small,fp32,383,12683126
stage2,small,fp32,384,12682766
stage2,small,fp32,385,12683325
stage2,small,fp32,386,12685160
stage2,small,fp32,387,12674149
stage2,small,fp32,388,12666102
stage2,small,fp32,389,12666129
stage2,small,fp32,390,12668301
stage2,small,fp32,391,12664282
stage2,small,fp32,392,12669645
stage2,small,fp32,393,12666748
stage2,small,fp32,394,12666104
stage2,small,fp32,395,12665872
stage2,small,fp32,396,12681746
stage2,small,fp32,397,12675568
stage2,small,fp32,398,12665086
stage2,small,fp32,399,12685101
stage2,small,fp32,400,12691640
stage2,small,fp32,401,12690040
stage2,small,fp32,402,12689854
stage2,small,fp32,403,12688929
stage2,small,fp32,404,12688752
stage2,small,fp32,405,12677737
stage2,small,fp32,406,12678489
stage2,small,fp32,407,12683723
stage2,small,fp32,408,12678932
stage2,small,fp32,409,12677314
stage2,small,fp32,410,12684937
stage2,small,fp32,411,12667526
stage2,small,fp32,412,12664615
stage2,small,fp32,413,12665390
stage2,small,fp32,414,12680080
stage2,small,fp32,415,12690244
stage2,small,fp32,416,12687014
stage2,small,fp32,417,12676326
stage2,small,fp32,418,12679527
stage2,small,fp32,419,12687281
stage2,small,fp32,420,12665166
stage2,small,fp32,421,12677098
stage2,small,fp32,422,12664708
stage2,small,fp32,423,12667821
stage2,small,fp32,424,12667509
stage2,small,fp32,425,12685089
stage2,small,fp32,426,12667125
stage2,small,fp32,427,12677092
stage2,small,fp32,428,12666313
stage2,small,fp32,429,12666466
stage2,small,fp32,430,12675308
stage2,small,fp32,431,12665169
stage2,small,fp32,432,12664998
stage2,small,fp32,433,12675352
stage2,small,fp32,434,12666704
stage2,small,fp32,435,12675656
stage2,small,fp32,436,12666514
stage2,small,fp32,437,12665954
stage2,small,fp32,438,12669641
stage2,small,fp32,439,12672511
stage2,small,fp32,440,12668081
stage2,small,fp32,441,12668218
stage2,small,fp32,442,12668691
stage2,small,fp32,443,12669544
stage2,small,fp32,444,12671330
stage2,small,fp32,445,12673927
stage2,small,fp32,446,12674812
stage2,small,fp32,447,12668234
stage2,small,fp32,448,12673200
stage2,small,fp32,449,12669529
stage2,small,fp32,450,12672648
stage2,small,fp32,451,12672493
stage2,small,fp32,452,12671651
stage2,small,fp32,453,12671989
stage2,small,fp32,454,12673783
stage2,small,fp32,455,12691842
stage2,small,fp32,456,12681177
stage2,small,fp32,457,12668321
stage2,small,fp32,458,12680622
stage2,small,fp32,459,12671385
stage2,small,fp32,460,12671135
stage2,small,fp32,461,12670597
stage2,small,fp32,462,12667361
stage2,small,fp32,463,12670896
stage2,small,fp32,464,12667797
stage2,small,fp32,465,12670840
stage2,small,fp32,466,12666393
stage2,small,fp32,467,12668278
stage2,small,fp32,468,12666183
stage2,small,fp32,469,12670288
stage2,small,fp32,470,12672521
stage2,small,fp32,471,12667293
stage2,small,fp32,472,12671100
stage2,small,fp32,473,12666717
stage2,small,fp32,474,12667865
stage2,small,fp32,475,12668194
stage2,small,fp32,476,12666526
stage2,small,fp32,477,12666856
stage2,small,fp32,478,12679419
stage2,small,fp32,479,12666313
stage2,small,fp32,480,12667314
stage2,small,fp32,481,12667163
stage2,small,fp32,482,12667277
stage2,small,fp32,483,12668246
stage2,small,fp32,484,12667710
stage2,small,fp32,485,12684355
stage2,small,fp32,486,12680044
stage2,small,fp32,487,12667940
stage2,small,fp32,488,12675967
stage2,small,fp32,489,12668827
stage2,small,fp32,490,12673007
stage2,small,fp32,491,12667272
stage2,small,fp32,492,12677912
stage2,small,fp32,493,12688601
stage2,small,fp32,494,12689157
stage2,small,fp32,495,12666975
stage2,small,fp32,496,12671842
stage2,small,fp32,497,12676782
stage2,small,fp32,498,12677358
stage2,small,fp32,499,12666489
stage2,small,fp32,500,12669359
stage2,small,fp32,501,12666680
stage2,small,fp32,502,12666699
stage2,small,fp32,503,12667995
stage2,small,fp32,504,12665999
stage2,small,fp32,505,12666035
stage2,small,fp32,506,12667239
stage2,small,fp32,507,12665644
stage2,small,fp32,508,12669849
stage2,small,fp32,509,12666320
stage2,small,fp32,510,12680441
stage2,small,fp32,511,12690733
stage2,small,fp32,512,12687169
stage2,small,fp32,513,12679676
stage2,small,fp32,514,12688556
stage2,small,fp32,515,12684974
stage2,small,fp32,516,12682007
stage2,small,fp32,517,12688146
stage2,small,fp32,518,12674995
stage2,small,fp32,519,12684663
stage2,small,fp32,520,12683651
stage2,small,fp32,521,12685868
stage2,small,fp32,522,12664422
stage2,small,fp32,523,12667775
stage2,small,fp32,524,12666033
stage2,small,fp32,525,12665419
stage2,small,fp32,526,12668003
stage2,small,fp32,527,12678539
stage2,small,fp32,528,12686762
stage2,small,fp32,529,12684548
stage2,small,fp32,530,12663222
stage2,small,fp32,531,12688989
stage2,small,fp32,532,12668642
stage2,small,fp32,533,12668223
stage2,small,fp32,534,12666902
stage2,small,fp32,535,12664875
stage2,small,fp32,536,12670761
stage2,small,fp32,537,12680194
stage2,small,fp32,538,12668093
stage2,small,fp32,539,12666151
stage2,small,fp32,540,12666094
stage2,small,fp32,541,12680716
stage2,small,fp32,542,12666409
stage2,small,fp32,543,12667964
stage2,small,fp32,544,12666180
stage2,small,fp32,545,12678865
stage2,small,fp32,546,12675538
stage2,small,fp32,547,12664393
stage2,small,fp32,548,12668047
stage2,small,fp32,549,12665793
stage2,small,fp32,550,12680356
stage2,small,fp32,551,12689961
stage2,small,fp32,552,12675445
stage2,small,fp32,553,12665300
stage2,small,fp32,554,12666679
stage2,small,fp32,555,12667404
stage2,small,fp32,556,12666733
stage2,small,fp32,557,12682360
stage2,small,fp32,558,12668152
stage2,small,fp32,559,12667924
stage2,small,fp32,560,12685019
stage2,small,fp32,561,12677875
stage2,small,fp32,562,12664808
stage2,small,fp32,563,12686785
stage2,small,fp32,564,12679418
stage2,small,fp32,565,12686559
stage2,small,fp32,566,12691040
stage2,small,fp32,567,12693438
stage2,small,fp32,568,12670521
stage2,small,fp32,569,12687652
stage2,small,fp32,570,12674872
stage2,small,fp32,571,12685609
stage2,small,fp32,572,12691068
stage2,small,fp32,573,12676300
stage2,small,fp32,574,12664888
stage2,small,fp32,575,12678776
stage2,small,fp32,576,12683137
stage2,small,fp32,577,12668851
stage2,small,fp32,578,12670865
stage2,small,fp32,579,12667743
stage2,small,fp32,580,12668352
stage2,small,fp32,581,12667881
stage2,small,fp32,582,12671843
stage2,small,fp32,583,12670375
stage2,small,fp32,584,12681391
stage2,small,fp32,585,12666683
stage2,small,fp32,586,12666519
stage2,small,fp32,587,12677086
stage2,small,fp32,588,12676067
stage2,small,fp32,589,12665391
stage2,small,fp32,590,12667220
stage2,small,fp32,591,12666788
stage2,small,fp32,592,12676349
stage2,small,fp32,593,12687442
stage2,small,fp32,594,12687243
stage2,small,fp32,595,12685285
stage2,small,fp32,596,12667793
stage2,small,fp32,597,12670660
stage2,small,fp32,598,12666374
stage2,small,fp32,599,12670307
