# stage=torchscript size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
torchscript,small,fp32,525,1055254
torchscript,small,fp32,526,4094994
torchscript,small,fp32,527,1064841
torchscript,small,fp32,528,1054474
torchscript,small,fp32,529,4059100
torchscript,small,fp32,530,1047574
torchscript,small,fp32,531,4075005
torchscript,small,fp32,532,1098735
torchscript,small,fp32,533,1065287
torchscript,small,fp32,534,4077717
torchscript,small,fp32,535,1072174
torchscript,small,fp32,536,1054417
torchscript,small,fp32,537,4074760
torchscript,small,fp32,538,1061793
torchscript,small,fp32,539,1057609
torchscript,small,fp32,540,4083249
torchscript,small,fp32,541,1060833
torchscript,small,fp32,542,1065216
torchscript,small,fp32,543,4069696
torchscript,small,fp32,544,1056688
torchscript,small,fp32,545,4057980
torchscript,small,fp32,546,1048447
torchscript,small,fp32,547,1046261
torchscript,small,fp32,548,4059448
torchscript,small,fp32,549,1066455
torchscript,small,fp32,550,1071825
torchscript,small,fp32,551,4072748
torchscript,small,fp32,552,1060868
torchscript,small,fp32,553,1056668
torchscript,small,fp32,554,4087105
torchscript,small,fp32,555,1066115
torchscript,small,fp32,556,1056102
torchscript,small,fp32,557,4076272
torchscript,small,fp32,558,1083855
torchscript,small,fp32,559,4085932
torchscript,small,fp32,560,1080293
torchscript,small,fp32,561,1063183
torchscript,small,fp32,562,4069894
torchscript,small,fp32,563,1048165
torchscript,small,fp32,564,1055743
torchscript,small,fp32,565,4063162
torchscript,small,fp32,566,1040526
torchscript,small,fp32,567,1043098
torchscript,small,fp32,568,4068326
torchscript,small,fp32,569,1053296
torchscript,small,fp32,570,1052027
torchscript,small,fp32,571,4119447
torchscript,small,fp32,572,1072350
torchscript,small,fp32,573,1071950
torchscript,small,fp32,574,4084082
torchscript,small,fp32,575,1053933
torchscript,small,fp32,576,4083598
torchscript,small,fp32,577,1114228
torchscript,small,fp32,578,1078955
torchscript,small,fp32,579,4098071
torchscript,small,fp32,580,1068454
torchscript,small,fp32,581,1056787
torchscript,small,fp32,582,4063576
torchscript,small,fp32,583,1065800
torchscript,small,fp32,584,1066391
torchscript,small,fp32,585,4072077
torchscript,small,fp32,586,1070011
torchscript,small,fp32,587,4094043
torchscript,small,fp32,588,1076539
torchscript,small,fp32,589,1060846
torchscript,small,fp32,590,4104099
torchscript,small,fp32,591,1087765
torchscript,small,fp32,592,1060543
torchscript,small,fp32,593,4088239
torchscript,small,fp32,594,1067014
torchscript,small,fp32,595,1055330
torchscript,small,fp32,596,4081955
torchscript,small,fp32,597,1057191
torchscript,small,fp32,598,1052509
torchscript,small,fp32,599,4098447
torchscript,small,fp32,600,1083162
torchscript,small,fp32,601,4056123
torchscript,small,fp32,602,1062329
torchscript,small,fp32,603,1053103
torchscript,small,fp32,604,4063454
torchscript,small,fp32,605,1061669
torchscript,small,fp32,606,1044939
torchscript,small,fp32,607,4073114
torchscript,small,fp32,608,1052179
torchscript,small,fp32,609,1043889
torchscript,small,fp32,610,4056522
torchscript,small,fp32,611,1043845
torchscript,small,fp32,612,1041039
torchscript,small,fp32,613,4058248
torchscript,small,fp32,614,1059294
torchscript,small,fp32,615,1053715
torchscript,small,fp32,616,4133566
torchscript,small,fp32,617,1088175
torchscript,small,fp32,618,4068524
torchscript,small,fp32,619,1084379
torchscript,small,fp32,620,1057812
torchscript,small,fp32,621,4076016
torchscript,small,fp32,622,1072568
torchscript,small,fp32,623,1061220
torchscript,small,fp32,624,4072837
torchscript,small,fp32,625,1072057
torchscript,small,fp32,626,1089988
torchscript,small,fp32,627,4103501
torchscript,small,fp32,628,1054222
torchscript,small,fp32,629,1052290
torchscript,small,fp32,630,4053622
torchscript,small,fp32,631,1045766
torchscript,small,fp32,632,4061645
torchscript,small,fp32,633,1069236
torchscript,small,fp32,634,1072207
torchscript,small,fp32,635,4097615
torchscript,small,fp32,636,1071674
torchscript,small,fp32,637,1057700
torchscript,small,fp32,638,4074358
torchscript,small,fp32,639,1069476
torchscript,small,fp32,640,1055302
torchscript,small,fp32,641,4068606
torchscript,small,fp32,642,1065894
torchscript,small,fp32,643,1057273
torchscript,small,fp32,644,4077970
torchscript,small,fp32,645,1058894
torchscript,small,fp32,646,4055277
torchscript,small,fp32,647,1055949
torchscript,small,fp32,648,1044595
torchscript,small,fp32,649,4062897
torchscript,small,fp32,650,1063240
torchscript,small,fp32,651,1056665
torchscript,small,fp32,652,4073481
torchscript,small,fp32,653,1058928
torchscript,small,fp32,654,1068555
torchscript,small,fp32,655,4086435
torchscript,small,fp32,656,1067397
torchscript,small,fp32,657,1055764
torchscript,small,fp32,658,4103257
torchscript,small,fp32,659,1086032
torchscript,small,fp32,660,4076990
torchscript,small,fp32,661,1080435
torchscript,small,fp32,662,1061812
torchscript,small,fp32,663,4065512
torchscript,small,fp32,664,1073515
torchscript,small,fp32,665,1061326
torchscript,small,fp32,666,4073340
torchscript,small,fp32,667,1050997
torchscript,small,fp32,668,1042138
torchscript,small,fp32,669,4062106
torchscript,small,fp32,670,1040722
torchscript,small,fp32,671,1043168
torchscript,small,fp32,672,4063616
torchscript,small,fp32,673,1057885
torchscript,small,fp32,674,1050651
torchscript,small,fp32,675,4102381
torchscript,small,fp32,676,1076147
torchscript,small,fp32,677,4067202
torchscript,small,fp32,678,1056113
torchscript,small,fp32,679,1058006
torchscript,small,fp32,680,4088483
torchscript,small,fp32,681,1096237
torchscript,small,fp32,682,1082475
torchscript,small,fp32,683,4101962
torchscript,small,fp32,684,1065979
torchscript,small,fp32,685,1051482
torchscript,small,fp32,686,4070002
torchscript,small,fp32,687,1047164
torchscript,small,fp32,688,1053531
torchscript,small,fp32,689,4070794
torchscript,small,fp32,690,1046703
torchscript,small,fp32,691,4047026
torchscript,small,fp32,692,1052227
torchscript,small,fp32,693,1064648
torchscript,small,fp32,694,4090054
torchscript,small,fp32,695,1072794
torchscript,small,fp32,696,1052539
torchscript,small,fp32,697,4065552
torchscript,small,fp32,698,1056857
torchscript,small,fp32,699,1068499
torchscript,small,fp32,700,4100709
torchscript,small,fp32,701,1081994
torchscript,small,fp32,702,1070259
torchscript,small,fp32,703,4083820
torchscript,small,fp32,704,1092245
torchscript,small,fp32,705,4064429
torchscript,small,fp32,706,1071020
torchscript,small,fp32,707,1053911
torchscript,small,fp32,708,4062444
torchscript,small,fp32,709,1046568
torchscript,small,fp32,710,1043072
torchscript,small,fp32,711,4071716
torchscript,small,fp32,712,1069680
torchscript,small,fp32,713,1058729
torchscript,small,fp32,714,4073393
torchscript,small,fp32,715,1056266
torchscript,small,fp32,716,1054226
torchscript,small,fp32,717,4071891
torchscript,small,fp32,718,1051423
torchscript,small,fp32,719,1045480
torchscript,small,fp32,720,4084068
torchscript,small,fp32,721,1059175
torchscript,small,fp32,722,4075008
torchscript,small,fp32,723,1066480
torchscript,small,fp32,724,1047417
torchscript,small,fp32,725,4049021
torchscript,small,fp32,726,1051556
torchscript,small,fp32,727,1078305
torchscript,small,fp32,728,4086085
torchscript,small,fp32,729,1050574
torchscript,small,fp32,730,1046306
torchscript,small,fp32,731,4045589
torchscript,small,fp32,732,1039781
torchscript,small,fp32,733,1041827
torchscript,small,fp32,734,4071945
torchscript,small,fp32,735,1055883
torchscript,small,fp32,736,4056914
torchscript,small,fp32,737,1078009
torchscript,small,fp32,738,1052299
torchscript,small,fp32,739,4065545
torchscript,small,fp32,740,1070101
torchscript,small,fp32,741,1070142
torchscript,small,fp32,742,4102191
torchscript,small,fp32,743,1084105
torchscript,small,fp32,744,1082970
torchscript,small,fp32,745,4079167
torchscript,small,fp32,746,1077344
torchscript,small,fp32,747,1055638
torchscript,small,fp32,748,4082608
torchscript,small,fp32,749,1064868
torchscript,small,fp32,750,4052780
torchscript,small,fp32,751,1050237
torchscript,small,fp32,752,1042822
torchscript,small,fp32,753,4058811
torchscript,small,fp32,754,1072898
torchscript,small,fp32,755,1056694
torchscript,small,fp32,756,4067510
torchscript,small,fp32,757,1045775
torchscript,small,fp32,758,1046013
torchscript,small,fp32,759,4068487
torchscript,small,fp32,760,1057433
torchscript,small,fp32,761,1052737
torchscript,small,fp32,762,4088877
torchscript,small,fp32,763,1072898
torchscript,small,fp32,764,1058926
torchscript,small,fp32,765,4083335
torchscript,small,fp32,766,1092750
torchscript,small,fp32,767,4087524
torchscript,small,fp32,768,1085201
torchscript,small,fp32,769,1064350
torchscript,small,fp32,770,4078549
torchscript,small,fp32,771,1049913
torchscript,small,fp32,772,1040392
torchscript,small,fp32,773,4058260
torchscript,small,fp32,774,1054621
torchscript,small,fp32,775,1068756
