# stage=stage1 size=medium precision=fp32 warmup=100 measure=100000 core=3
# isolated_cpus=3 no_turbo=1 perf_paranoid=1
stage,size,precision,iteration,nanoseconds
stage1,medium,fp32,541,85636481
stage1,medium,fp32,542,85685430
stage1,medium,fp32,543,85783587
stage1,medium,fp32,544,85656723
stage1,medium,fp32,545,85708580
stage1,medium,fp32,546,85799445
stage1,medium,fp32,547,85685546
stage1,medium,fp32,548,85599172
stage1,medium,fp32,549,85584144
stage1,medium,fp32,550,85580197
stage1,medium,fp32,551,85752570
stage1,medium,fp32,552,85728019
stage1,medium,fp32,553,85606855
stage1,medium,fp32,554,85772247
stage1,medium,fp32,555,85739426
stage1,medium,fp32,556,85669169
stage1,medium,fp32,557,85640578
stage1,medium,fp32,558,85782240
stage1,medium,fp32,559,85758405
stage1,medium,fp32,560,85781464
stage1,medium,fp32,561,85608759
stage1,medium,fp32,562,85703372
stage1,medium,fp32,563,85721668
stage1,medium,fp32,564,85740564
stage1,medium,fp32,565,85698223
stage1,medium,fp32,566,85805729
stage1,medium,fp32,567,85722734
stage1,medium,fp32,568,85743204
stage1,medium,fp32,569,85717890
stage1,medium,fp32,570,85727590
stage1,medium,fp32,571,85769081
stage1,medium,fp32,572,85794127
stage1,medium,fp32,573,85796636
stage1,medium,fp32,574,85748757
stage1,medium,fp32,575,85725088
stage1,medium,fp32,576,85885769
stage1,medium,fp32,577,85822564
stage1,medium,fp32,578,85832826
stage1,medium,fp32,579,85748202
stage1,medium,fp32,580,85715111
stage1,medium,fp32,581,85819709
stage1,medium,fp32,582,85872452
stage1,medium,fp32,583,85734855
stage1,medium,fp32,584,85837958
stage1,medium,fp32,585,85687470
stage1,medium,fp32,586,85819203
stage1,medium,fp32,587,85771371
stage1,medium,fp32,588,85736213
stage1,medium,fp32,589,85700682
stage1,medium,fp32,590,85771126
stage1,medium,fp32,591,85674263
stage1,medium,fp32,592,85691266
stage1,medium,fp32,593,85863986
stage1,medium,fp32,594,85794459
stage1,medium,fp32,595,85808640
stage1,medium,fp32,596,85794144
stage1,medium,fp32,597,85836941
stage1,medium,fp32,598,85721519
stage1,medium,fp32,599,85756726
stage1,medium,fp32,600,85722326
stage1,medium,fp32,601,85816530
stage1,medium,fp32,602,85688262
stage1,medium,fp32,603,85798747
stage1,medium,fp32,604,85916527
stage1,medium,fp32,605,85813530
stage1,medium,fp32,606,85863421
stage1,medium,fp32,607,85888981
stage1,medium,fp32,608,85829999
stage1,medium,fp32,609,85654935
stage1,medium,fp32,610,85721213
stage1,medium,fp32,611,85930107
stage1,medium,fp32,612,85779017
stage1,medium,fp32,613,85713777
stage1,medium,fp32,614,85740995
stage1,medium,fp32,615,85843573
stage1,medium,fp32,616,85857000
stage1,medium,fp32,617,85615140
stage1,medium,fp32,618,85745841
stage1,medium,fp32,619,85759989
stage1,medium,fp32,620,85774794
stage1,medium,fp32,621,85776635
stage1,medium,fp32,622,85752323
