# stage=onnxruntime size=small precision=fp32 warmup=200 measure=10000 core=3
stage,size,precision,iteration,nanoseconds
onnxruntime,small,fp32,482,3866614
onnxruntime,small,fp32,483,851838
onnxruntime,small,fp32,484,841979
onnxruntime,small,fp32,485,3854142
onnxruntime,small,fp32,486,842411
onnxruntime,small,fp32,487,843442
onnxruntime,small,fp32,488,847202
onnxruntime,small,fp32,489,3865767
onnxruntime,small,fp32,490,847079
onnxruntime,small,fp32,491,848394
onnxruntime,small,fp32,492,3868964
onnxruntime,small,fp32,493,863267
onnxruntime,small,fp32,494,850500
onnxruntime,small,fp32,495,850666
onnxruntime,small,fp32,496,3887463
onnxruntime,small,fp32,497,854905
onnxruntime,small,fp32,498,842086
onnxruntime,small,fp32,499,3849411
onnxruntime,small,fp32,500,843493
onnxruntime,small,fp32,501,842134
onnxruntime,small,fp32,502,845187
onnxruntime,small,fp32,503,3851688
onnxruntime,small,fp32,504,846497
onnxruntime,small,fp32,505,845122
onnxruntime,small,fp32,506,3844300
onnxruntime,small,fp32,507,847697
onnxruntime,small,fp32,508,834304
onnxruntime,small,fp32,509,836658
onnxruntime,small,fp32,510,3887623
onnxruntime,small,fp32,511,868992
onnxruntime,small,fp32,512,862387
onnxruntime,small,fp32,513,3856291
onnxruntime,small,fp32,514,850213
onnxruntime,small,fp32,515,843960
onnxruntime,small,fp32,516,852221
onnxruntime,small,fp32,517,3863450
onnxruntime,small,fp32,518,843133
onnxruntime,small,fp32,519,840774
onnxruntime,small,fp32,520,3870133
onnxruntime,small,fp32,521,874149
onnxruntime,small,fp32,522,847100
onnxruntime,small,fp32,523,845774
onnxruntime,small,fp32,524,3859488
onnxruntime,small,fp32,525,848500
onnxruntime,small,fp32,526,842922
onnxruntime,small,fp32,527,3846123
onnxruntime,small,fp32,528,852642
onnxruntime,small,fp32,529,847602
onnxruntime,small,fp32,530,845397
onnxruntime,small,fp32,531,3846879
onnxruntime,small,fp32,532,842123
onnxruntime,small,fp32,533,836908
onnxruntime,small,fp32,534,3846398
onnxruntime,small,fp32,535,846919
onnxruntime,small,fp32,536,838290
onnxruntime,small,fp32,537,836758
onnxruntime,small,fp32,538,3852377
onnxruntime,small,fp32,539,842817
onnxruntime,small,fp32,540,839703
onnxruntime,small,fp32,541,3840173
onnxruntime,small,fp32,542,846068
